taxonomy,NU.15.DeMMO1.Steri.120715,16.10dash1.050216,18.10dash1.051816,19.10dash1.071116,NU.01.DeMMO1.Steri.1.092016,NU.14.DeMMO1.Steri.1.120916,7.DeMMO1.Steri.050917,1.DeMMO1.steri.083117,1.DeMMO1.steri.113017,12.DeMMO1.steri.041818,NU.24.DeMMO1.D1.wool.Sep2016,NU.25.DeMMO1.D1.sand.Sep2016,1.DeMMO1.Steri.021517,NU.26.DeMMO1.D1.3mmPyrex.Sep2016,NU.27.DeMMO1.D1.5mmPyrex.Sep2016,20.DeMMO1.A.top.041818,21.DeMMO1.B.top.041818,22.DeMMO1.C.top.041818,23.DeMMO1.D.top.041818,24.DeMMO1.E.top.041818,26.DeMMO1.SC1.top.041818,27.DeMMO1.SC2.top.041818,28.DeMMO1.SC3.top.041818,29.DeMMO1.SC4.top.041818,30.DeMMO1.SC5.top.041818,31.DeMMO1.SC7.top.041818,32.DeMMO1.SC8.top.041818,33.DeMMO1.SC9.top.041818,34.DeMMO1.SC10.top.041818,45.DeMMO1.7.top.041818,46.DeMMO1.8.top.041818,47.DeMMO1.9.top.041818,48.DeMMO1.10.top.041818,49.DeMMO1.11.top.041818,50.DeMMO1.12.top.041818,NU.18.DeMMO3.Steri.Dec2015,14.24790.AfterDrilling.050516,15.24790.DitchFluid.050516,27.24790.AfterPacker.051616,28.24790.071216,NU.05.DeMMO3.Steri.2.092116,NU.12.DeMMO3.Steri.1.120816,6.DeMMO3.Steri.021517,9.DeMMO3.Steri.051117,3.DeMMO3.steri.083117,3.DeMMO3.steri.112717,14.DeMMO3.steri.041718,NU.44.DeMMO3.D1.wool.Sep2016,NU.45.DeMMO3.D1.sand.Sep2016,NU.46.DeMMO3.D1.3mmPyrex.Sep2016,NU.47.DeMMO3.D1.5mmPyrex.Sep2016,25.DeMMO3.T7.top.051117,26.DeMMO3.T7.bottom.051117,27.DeMMO3.T8.top.051117,28.DeMMO3.T8.bottom.051117,29.DeMMO3.T9.top.051117,30.DeMMO3.T9.bottom.051117,31.DeMMO3.T10.top.051117,32.DeMMO3.T10.bottom.051117,33.DeMMO3.T11.top.051117,34.DeMMO3.T11.bottom.051117,35.DeMMO3.T12.top.051117,36.DeMMO3.T12.bottom.051117,8.DeMMO3.T1.top.083017,9.DeMMO3.T1.bottom.083017,10.DeMMO3.T2.top.083017,11.DeMMO3.T2.bottom.083017,12.DeMMO3.T3.top.083017,13.DeMMO3.T3.bottom.083017,14.DeMMO3.T4.top.083017,15.DeMMO3.T4.bottom.083017,16.DeMMO3.T5.top.083017,17.DeMMO3.T5.bottom.083017,39.DeMMO3.1.top.041718,40.DeMMO3.2.top.041718,41.DeMMO3.3.top.041718,42.DeMMO3.4.top.041718,43.DeMMO3.5.top.041718,44.DeMMO3.6.top.041718,51.DeMMO3.A.top.041718,52.DeMMO3.B.top.041718,53.DeMMO3.C.top.041718,54.DeMMO3.D.top.041718,55.DeMMO3.E.top.041718,56.DeMMO3.F.top.041718,NU.20.DeMMO6.Steri.120815,30.DuselB.050416,32.DuselB.051916,33.DuselB.071316,NU.03.DeMMO6.Steri.2.092316,NU.11.DeMMO6.Steri.2.120716,5.DeMMO6.Steri.021415,12.DeMMO6.Steri#2.051017,6.DeMMO6.steri.082917,6.DeMMO6.steri.112817,17.DeMMO6.041618,NU.36.DeMMO6.D1.wool.Sep2016,NU.37.DeMMO6.D1.sand.Sep2016,NU.38.DeMMO6.D1.3mmPyrex.Sep2016,NU.39.DeMMO6.5mmPyrex.Sep2016,13.DeMMO6.T1.top.051017,14.DeMMO6.T1.bottom.051017,15.DeMMO6.T2.top.051017,16.DeMMO6.T2.bottom.051017,17.DeMMO6.T3.top.051017,18.DeMMO6.T3.bottom.051017,19.DeMMO6.T4.top.051017,20.DeMMO6.T4.bottom.051017,21.DeMMO6.T5.top.051017,22.DeMMO6.T5.bottom.051017,23.DeMMO6.T6.top.051017,24.DeMMO6.T6.bottom.051017,7.DuselD.steri.082917,18.DuselD.T6.top.082917,19.DuselD.T6.bottom.082917,20.DuselD.T7.top.082917,21.DuselD.T7.bottom.082917,22.DuselD.T8.top.082917,23.DuselD.T8.bottom.082917,24.DuselD.T9.top.082917,25.DuselD.T9.bottom.082917,26.DuselD.T10.top.082917,27.DuselD.T10.bottom.082917,34.4100L.DrillFluid.051716,NU.48.800.D1.SlideBlank.Sep2016,NU.54.4800.D1.SlideBlank.Sep2016,18.800.DitchFluid.041818
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Ardenticatenales;D_4__uncultured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,9,17,9,1,48,41,37,178,111,10,8,3,0,0,3,3,3,24,4,14,35,12,27,41,2,1,19,13,19,0,33,33,2,37,16,0,30,34,0,7,5,62,72,121,85,81,144,2,0,1,0,0,7,11,0,1,7,22,0,1,0,0,0,10,0,0,0,1,0,0,0,1,0,9,1,2,3,13,17,0,18,3,4,0,9,0,0,0,43
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Caldilineales;D_4__Caldilineaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,1,3,1,0,0,3,0,0,0,26
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__MSB-5B2;Other,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__MSB-5E12;D_4__uncultured bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__RBG-13-54-9;D_4__uncultured bacterium,0,0,12,2,0,0,28,31,155,92,13,7,30,0,0,876,190,118,140,102,29,219,73,36,39,4,1,167,10,2,33,138,54,219,119,0,3,1,6,1,2,0,27,51,13,228,55,20,3,1,0,27,44,66,30,33,14,56,0,30,20,51,54,5,39,8,35,15,65,69,72,55,89,68,146,56,25,0,31,506,212,147,54,161,214,0,1,0,0,0,0,8,0,0,0,7,0,1,0,0,0,0,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__RBG-13-54-9;Other,0,0,15,4,4,0,89,109,183,114,27,13,93,0,0,952,764,384,277,222,129,344,349,631,288,114,95,505,112,132,349,315,316,107,462,0,9,0,11,0,1,0,35,24,33,489,366,14,5,0,1,3,6,1,36,27,4,0,13,6,0,30,9,18,3,0,26,100,34,57,0,0,7,26,115,7,1,0,1,53,432,28,106,56,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,5,42,7,29,0,0,0,5,0,0,0,4
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;D_4__A4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,4,0,1,0,12,14,17,24,94,5,2,0,0,5,12,0,19,22,0,0,0,0,0,0,0,10,3,0,33,0,61,11,24,62,73,0,36,0,0,0,0,79,8,20,5,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,3,31,26,11,41,7,0,0,6,2,0,0,334
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;D_4__uncultured bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,29,11,20,36,99,96,47,6,35,10,4,2,2,10,3,3,11,16,2,0,0,64,37,0,29,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SBR1031;Other,0,0,0,0,0,0,14,25,26,10,0,0,0,0,0,39,2,4,0,9,0,3,11,5,1,5,0,0,3,0,0,0,0,21,0,0,17,11,1,1,2,0,4,2,14,14,0,3,0,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,9,0,0,0,0,0,0,0,0,53,5,1,0,12,22,0,14,4,3,2,10,19,111,22,23,28,20,10,16,4,11,35,9,24,59,54,82,0,39,20,103,0,65,15,10,2,54,39,14,40,52,1,36,14,0,0,0,62
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SJA-15;D_4__uncultured bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,1,0,8,0,0,0,25,0,0,3,19,5,73,120,6,87,31,20,0,44,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SJA-15;Other,0,0,0,0,0,0,7,11,11,12,4,1,10,0,0,183,112,79,44,28,12,12,93,64,61,19,16,144,17,2,126,16,40,93,35,0,2,4,3,0,2,4,12,16,16,20,10,3,0,0,0,3,0,0,0,11,3,0,0,24,2,1,7,11,16,0,12,4,20,15,32,23,6,0,0,72,0,0,0,44,1,17,5,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__uncultured Bellilinea sp.;D_4__uncultured Bellilinea sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;Other;Other,0,0,6,43,24,0,13,38,99,60,5,8,51,9,0,73,97,42,33,14,28,62,67,57,57,19,27,290,35,56,0,37,98,17,205,0,0,3,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20,19,3,2,9,19,93,37,21,3,36,12,17,3,9,51,24,109,68,14,121,173,29,9,173,2,29,15,0,0,0,20,0,9,3,1,78,5,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Roseiflexaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,0,0,0,32,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,0,0,7,0,7
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__Thermomicrobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__661239;Other,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__Dehalococcoidales;D_4__Dehalococcoidaceae,0,0,0,0,0,0,14,0,2,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__Dehalococcoidales;D_4__uncultured,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__FW22;D_4__uncultured bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__GIF3;D_4__uncultured bacterium,0,0,0,0,0,0,10,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__GIF9;D_4__uncultured bacterium,0,0,3,2,0,0,8,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__GIF9;Other,0,0,0,3,0,23,8,46,9,10,0,1,18,0,0,56,58,2,43,18,12,38,7,24,17,1,0,11,6,11,37,1,0,7,47,0,0,2,0,0,0,0,2,3,6,4,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,41,0,0,0,31,0,27,4,3,9,0,0,0,0,0,0,3,6,5,0,0,1,0,2,0,0,8,5,16,6,30,3,0,17,0,11,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__H3.93;Other,0,0,0,0,0,0,11,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__JdFR-54;D_4__Dehalococcoides sp. JdFR-54,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__MSBL5;D_4__uncultured bacterium,0,0,12,4,0,0,0,9,0,7,4,0,3,0,0,2,3,4,4,7,0,3,9,13,1,0,0,8,0,0,33,0,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__MSBL5;D_4__uncultured organism,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__S085;D_4__uncultured bacterium,0,0,0,0,0,0,31,26,1,16,5,0,6,0,0,5,2,4,10,4,0,0,7,11,3,0,4,2,0,0,0,0,2,0,19,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,3,17,1,57,2,1,43,12,0,0,0,89
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__S085;Other,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade;D_4__uncultured bacterium,0,0,1,0,0,0,5,0,0,7,0,0,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade;D_4__uncultured eubacterium H1.2.f,0,0,0,0,0,0,5,0,20,0,0,0,8,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade;Other,0,9,0,0,0,0,7,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__Sh765B-AG-111;D_4__uncultured bacterium,0,0,0,0,0,0,23,12,25,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__vadinBA26;D_4__uncultured bacterium,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;Other;Other,0,3,15,31,5,33,272,196,408,184,0,0,127,0,0,16,22,5,1,3,0,0,29,8,4,0,0,0,0,49,64,15,2,0,14,0,0,4,1,2,0,0,10,24,2,48,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,1,1,60,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,6,63,139,88,14,140,0,0,0,0,7,2,2,7,0,0,0,11,0,21,0,0,10,5,7,17,9,5,6,2,9,5,9,0,0,0,5
D_0__Bacteria;D_1__Chloroflexi;D_2__Gitt-GS-136;Other;Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42
D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66;Ambiguous_taxa;Ambiguous_taxa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
